unix_timestamp,temperature
1736212584656911,32.6484375
1736212585656913,32.65625
1736212586656914,32.65625
1736212587656916,32.6484375
1736212588656918,32.65625
1736212589656920,32.6484375
1736212590656921,32.65625
1736212591656922,32.65625
1736212592656924,32.640625
1736212593656926,32.6484375
1736212594656928,32.671875
1736212595656929,32.640625
1736212596656931,32.65625
1736212597656932,32.6640625
1736212598656934,32.6328125
1736212599656936,32.6328125
1736212600656937,32.65625
1736212601656939,32.65625
1736212602656940,32.65625
1736212603656942,32.671875
1736212604656944,32.6640625
1736212605656945,32.6640625
1736212606656947,32.6484375
1736212607656948,32.6640625
1736212608656950,32.671875
1736212609656952,32.671875
1736212610656953,32.640625
1736212611656955,32.671875
1736212612656956,32.6640625
1736212613656958,32.6640625
1736212614656960,32.6640625
1736212615656961,32.65625
1736212616656963,32.6640625
1736212617656964,32.65625
1736212618656966,32.6640625
1736212619656968,32.6640625
1736212620656969,32.671875
1736212621656971,32.6640625
1736212622656972,32.671875
1736212623656974,32.6640625
1736212624656976,32.6640625
1736212625656977,32.671875
1736212626656979,32.6640625
1736212627656980,32.6640625
1736212628656982,32.6796875
1736212629656984,32.6640625
1736212630656986,32.6796875
1736212631656987,32.671875
1736212632656988,32.6796875
1736212633656990,32.6796875
1736212634656992,32.6796875
1736212635656994,32.65625
1736212636656995,32.6796875
1736212637656997,32.671875
1736212638656998,32.671875
1736212639657000,32.6796875
1736212640657002,32.6796875
1736212641657003,32.6875
1736212642657005,32.671875
1736212643657006,32.6640625
1736212644657008,32.6875
1736212645657010,32.6640625
1736212646657011,32.671875
1736212647657013,32.6796875
1736212648657014,32.671875
